location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Finland,4/29/20,4906,166,111,206,7,8.143,885.445,29.96,20.034,37.179,1.263,1.47,0.93,51,9.205,208,37.54,,,,,4450,101026,18.233,0.803,3464,0.625,0.032,31.2,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/30/20,4995,89,101.571,211,5,5.571,901.508,16.063,18.332,38.082,0.902,1.006,0.92,48,8.663,187,33.75,,,,,4179,105205,18.988,0.754,3538,0.639,0.029,34.8,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/1/20,5051,56,93.714,218,7,5.857,911.615,10.107,16.914,39.345,1.263,1.057,0.91,49,8.844,185,33.389,,,,,3375,108580,19.597,0.609,3408,0.615,0.027,36.4,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/2/20,5176,125,100.143,220,2,4.857,934.175,22.56,18.074,39.706,0.361,0.877,0.9,52,9.385,182,32.848,,,,,1483,110063,19.864,0.268,3171,0.572,0.032,31.7,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/3/20,5254,78,96.857,230,10,5.714,948.253,14.078,17.481,41.511,1.805,1.031,0.9,49,8.844,185,33.389,,,,,1649,111712,20.162,0.298,3052,0.551,0.032,31.5,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/4/20,5327,73,90.286,240,10,6.714,961.428,13.175,16.295,43.316,1.805,1.212,0.9,49,8.844,197,35.555,,,,,1767,113479,20.481,0.319,2956,0.534,0.031,32.7,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/5/20,5412,85,96,246,6,6.714,976.769,15.341,17.326,44.399,1.083,1.212,0.9,48,8.663,195,35.194,,,,,3771,117250,21.162,0.681,2953,0.533,0.033,30.8,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/6/20,5573,161,95.286,252,6,6.571,1005.826,29.058,17.197,45.481,1.083,1.186,0.89,44,7.941,188,33.931,,,,,3808,121058,21.849,0.687,2862,0.517,0.033,30,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/7/20,5673,100,96.857,255,3,6.286,1023.875,18.048,17.481,46.023,0.541,1.134,0.87,44,7.941,174,31.404,,,,,3832,124890,22.54,0.692,2812,0.508,0.034,29,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/8/20,5738,65,98.143,260,5,6,1035.606,11.731,17.713,46.925,0.902,1.083,0.85,45,8.122,169,30.501,,,,,3322,128212,23.14,0.6,2805,0.506,0.035,28.6,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/9/20,5880,142,100.571,265,5,6.429,1061.234,25.628,18.151,47.828,0.902,1.16,0.84,45,8.122,161,29.058,,,,,2810,131022,23.647,0.507,2994,0.54,0.034,29.8,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/10/20,5962,82,101.143,267,2,5.286,1076.034,14.8,18.254,48.189,0.361,0.954,0.82,45,8.122,162,29.238,,,,,1819,132841,23.975,0.328,3018,0.545,0.034,29.8,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/11/20,5984,22,93.857,271,4,4.429,1080.004,3.971,16.94,48.911,0.722,0.799,0.8,44,7.941,161,29.058,,,,,2208,135049,24.374,0.399,3081,0.556,0.03,32.8,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/12/20,6003,19,84.429,275,4,4.143,1083.434,3.429,15.238,49.633,0.722,0.748,0.79,34,6.136,152,27.433,,,,,4055,139104,25.106,0.732,3122,0.563,0.027,37,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/13/20,6054,51,68.714,284,9,4.571,1092.638,9.205,12.402,51.257,1.624,0.825,0.78,35,6.317,157,28.336,,,,,4011,143115,25.83,0.724,3151,0.569,0.022,45.9,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/14/20,6145,91,67.429,287,3,4.571,1109.062,16.424,12.17,51.798,0.541,0.825,0.78,33,5.956,143,25.809,,,,,3896,147011,26.533,0.703,3160,0.57,0.021,46.9,tests performed,,,,,,,,,,53.7,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/15/20,6228,83,70,293,6,4.714,1124.042,14.98,12.634,52.881,1.083,0.851,0.77,32,5.775,118,21.297,,,,,4353,151364,27.318,0.786,3307,0.597,0.021,47.2,tests performed,,,,,,,,,,53.7,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/16/20,6286,58,58,297,4,4.571,1134.51,10.468,10.468,53.603,0.722,0.825,0.76,30,5.414,120,21.658,,,,,3450,154814,27.941,0.623,3399,0.613,0.017,58.6,tests performed,,,,,,,,,,53.7,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/17/20,6347,61,55,298,1,4.429,1145.519,11.009,9.927,53.784,0.18,0.799,0.75,29,5.234,118,21.297,,,,,2312,157126,28.358,0.417,3469,0.626,0.016,63.1,tests performed,,,,,,,,,,53.7,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/18/20,6380,33,56.571,300,2,4.143,1151.475,5.956,10.21,54.145,0.361,0.748,0.74,34,6.136,117,21.116,,,,,2360,159486,28.784,0.426,3491,0.63,0.016,61.7,tests performed,,,,,,,,,,53.7,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/19/20,6399,19,56.571,301,1,3.714,1154.904,3.429,10.21,54.325,0.18,0.67,0.73,25,4.512,112,20.214,,,,,4946,164432,29.677,0.893,3618,0.653,0.016,64,tests performed,,,,,,,,,,53.7,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/20/20,6443,44,55.571,304,3,2.857,1162.846,7.941,10.03,54.867,0.541,0.516,0.73,20,3.61,118,21.297,,,,,3696,168128,30.344,0.667,3573,0.645,0.016,64.3,tests performed,,,,,,,,,,53.7,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/21/20,6493,50,49.714,306,2,2.714,1171.87,9.024,8.973,55.227,0.361,0.49,0.72,22,3.971,110,19.853,,,,,2965,171093,30.879,0.535,3440,0.621,0.014,69.2,tests performed,,,,,,,,,,53.7,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/22/20,6537,44,44.143,306,0,1.857,1179.811,7.941,7.967,55.227,0,0.335,0.72,21,3.79,113,20.394,,,,,2216,173309,31.279,0.4,3135,0.566,0.014,71,tests performed,,,,,,,,,,53.7,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/23/20,6568,31,40.286,306,0,1.286,1185.406,5.595,7.271,55.227,0,0.232,0.72,21,3.79,104,18.77,,,,,2630,175939,31.754,0.475,3018,0.545,0.013,74.9,tests performed,,,,,,,,,,53.7,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/24/20,6579,11,33.143,307,1,1.286,1187.391,1.985,5.982,55.408,0.18,0.232,0.72,19,3.429,106,19.131,,,,,1554,177493,32.034,0.28,2910,0.525,0.011,87.8,tests performed,,,,,,,,,,53.7,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/25/20,6599,20,31.286,308,1,1.143,1191.001,3.61,5.647,55.588,0.18,0.206,0.73,18,3.249,104,18.77,,,,,1744,179237,32.349,0.315,2822,0.509,0.011,90.2,tests performed,,,,,,,,,,53.7,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/26/20,6628,29,32.714,312,4,1.571,1196.235,5.234,5.904,56.31,0.722,0.284,0.74,11,1.985,95,17.146,,,,,3638,182875,33.006,0.657,2635,0.476,0.012,80.5,tests performed,,,,,,,,,,53.7,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/27/20,6692,64,35.571,313,1,1.286,1207.786,11.551,6.42,56.491,0.18,0.232,0.75,11,1.985,87,15.702,,,,,2971,185846,33.542,0.536,2531,0.457,0.014,71.2,tests performed,,,,,,,,,,53.7,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/28/20,6743,51,35.714,313,0,1,1216.99,9.205,6.446,56.491,0,0.18,0.75,11,1.985,83,14.98,,,,,2983,188829,34.08,0.538,2534,0.457,0.014,71,tests performed,,,,,,,,,,53.7,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/29/20,6776,33,34.143,314,1,1.143,1222.946,5.956,6.162,56.671,0.18,0.206,0.74,10,1.805,74,13.356,,,,,2802,191631,34.586,0.506,2617,0.472,0.013,76.6,tests performed,,,,,,,,,,48.15,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/30/20,6826,50,36.857,316,2,1.429,1231.97,9.024,6.652,57.032,0.361,0.258,0.73,11,1.985,71,12.814,,,,,1945,193576,34.937,0.351,2520,0.455,0.015,68.4,tests performed,,,,,,,,,,48.15,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,5/31/20,6859,33,40,320,4,1.857,1237.926,5.956,7.219,57.754,0.722,0.335,0.72,10,1.805,68,12.273,,,,,1295,194871,35.171,0.234,2483,0.448,0.016,62.1,tests performed,,,,,,,,,,48.15,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/1/20,6885,26,40.857,318,-2,1.429,1242.619,4.693,7.374,57.393,-0.361,0.258,0.71,9,1.624,68,12.273,,,,,1685,196556,35.475,0.304,2474,0.447,0.017,60.6,tests performed,,,,,,,,,,44.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/2/20,6887,2,37,320,2,1.143,1242.98,0.361,6.678,57.754,0.361,0.206,0.69,9,1.624,62,11.19,,,,,2875,199431,35.994,0.519,2365,0.427,0.016,63.9,tests performed,,,,,,,,,,44.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/3/20,6911,24,31.286,321,1,1.143,1247.311,4.332,5.647,57.935,0.18,0.206,0.68,7,1.263,51,9.205,,,,,2860,202291,36.51,0.516,2349,0.424,0.013,75.1,tests performed,,,,,,,,,,44.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/4/20,6911,0,24,322,1,1.286,1247.311,0,4.332,58.115,0.18,0.232,0.68,7,1.263,50,9.024,,,,,2798,205089,37.015,0.505,2323,0.419,0.01,96.8,tests performed,,,,,,,,,,44.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/5/20,6941,30,23.571,322,0,1.143,1252.726,5.414,4.254,58.115,0,0.206,0.68,8,1.444,51,9.205,,,,,2321,207410,37.434,0.419,2254,0.407,0.01,95.6,tests performed,,,,,,,,,,44.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/6/20,6964,23,19.714,322,0,0.857,1256.877,4.151,3.558,58.115,0,0.155,0.69,7,1.263,39,7.039,,,,,2042,209452,37.802,0.369,2268,0.409,0.009,115,tests performed,,,,,,,,,,44.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/7/20,6981,17,17.429,323,1,0.429,1259.945,3.068,3.146,58.296,0.18,0.077,0.69,6,1.083,40,7.219,,,,,962,210414,37.976,0.174,2220,0.401,0.008,127.4,tests performed,,,,,,,,,,44.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/8/20,7001,20,16.571,323,0,0.714,1263.555,3.61,2.991,58.296,0,0.129,0.69,6,1.083,38,6.858,,,,,1842,212256,38.308,0.332,2243,0.405,0.007,135.4,tests performed,,,,,,,,,,44.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/9/20,7025,24,19.714,324,1,0.571,1267.886,4.332,3.558,58.476,0.18,0.103,0.69,4,0.722,28,5.053,,,,,2950,215206,38.841,0.532,2254,0.407,0.009,114.3,tests performed,,,,,,,,,,44.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/10/20,7040,15,18.429,324,0,0.429,1270.593,2.707,3.326,58.476,0,0.077,0.68,4,0.722,28,5.053,,,,,2956,218162,39.374,0.534,2267,0.409,0.008,123,tests performed,,,,,,,,,,44.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/11/20,7064,24,21.857,325,1,0.429,1274.925,4.332,3.945,58.657,0.18,0.077,0.67,4,0.722,25,4.512,,,,,2973,221135,39.911,0.537,2292,0.414,0.01,104.9,tests performed,,,,,,,,,,44.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/12/20,7073,9,18.857,325,0,0.429,1276.549,1.624,3.403,58.657,0,0.077,0.66,3,0.541,23,4.151,,,,,2496,223631,40.361,0.45,2317,0.418,0.008,122.9,tests performed,,,,,,,,,,44.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/13/20,7087,14,17.571,325,0,0.429,1279.076,2.527,3.171,58.657,0,0.077,0.66,2,0.361,26,4.693,,,,,1553,225184,40.642,0.28,2247,0.406,0.008,127.9,tests performed,,,,,,,,,,44.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/14/20,7104,17,17.571,326,1,0.429,1282.144,3.068,3.171,58.837,0.18,0.077,0.66,1,0.18,26,4.693,,,,,826,226010,40.791,0.149,2228,0.402,0.008,126.8,tests performed,,,,,,,,,,44.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/15/20,7108,4,15.286,326,0,0.429,1282.866,0.722,2.759,58.837,0,0.077,0.65,3,0.541,22,3.971,,,,,1899,227909,41.133,0.343,2236,0.404,0.007,146.3,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/16/20,7112,4,12.429,326,0,0.286,1283.588,0.722,2.243,58.837,0,0.052,0.65,2,0.361,22,3.971,,,,,2991,230900,41.673,0.54,2242,0.405,0.006,180.4,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/17/20,7117,5,11,326,0,0.286,1284.491,0.902,1.985,58.837,0,0.052,0.65,2,0.361,26,4.693,,,,,2730,233630,42.166,0.493,2210,0.399,0.005,200.9,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/18/20,7119,2,7.857,326,0,0.143,1284.852,0.361,1.418,58.837,0,0.026,0.66,,,,,,,,,2069,235699,42.539,0.373,2081,0.376,0.004,264.9,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/19/20,7133,14,8.571,326,0,0.143,1287.378,2.527,1.547,58.837,0,0.026,0.68,,,,,,,,,1440,237139,42.799,0.26,1930,0.348,0.004,225.2,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/20/20,7142,9,7.857,326,0,0.143,1289.003,1.624,1.418,58.837,0,0.026,0.7,,,,,,,,,747,237886,42.934,0.135,1815,0.328,0.004,231,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/21/20,7143,1,5.571,326,0,0,1289.183,0.18,1.006,58.837,0,0,0.71,,,,,,,,,687,238573,43.058,0.124,1795,0.324,0.003,322.2,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/22/20,7144,1,5.143,327,1,0.143,1289.364,0.18,0.928,59.018,0.18,0.026,0.74,2,0.361,21,3.79,,,,,1604,240177,43.348,0.289,1753,0.316,0.003,340.9,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/23/20,7155,11,6.143,327,0,0.143,1291.349,1.985,1.109,59.018,0,0.026,0.77,,,,,,,,,2635,242812,43.823,0.476,1702,0.307,0.004,277.1,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/24/20,7167,12,7.143,327,0,0.143,1293.515,2.166,1.289,59.018,0,0.026,0.79,2,0.361,22,3.971,,,,,2330,245142,44.244,0.421,1645,0.297,0.004,230.3,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/25/20,7172,5,7.571,327,0,0.143,1294.417,0.902,1.367,59.018,0,0.026,0.81,,,,,,,,,2693,247835,44.73,0.486,1734,0.313,0.004,229,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/26/20,7191,19,8.286,328,1,0.286,1297.846,3.429,1.495,59.198,0.18,0.052,0.83,1,0.18,24,4.332,,,,,2176,250011,45.122,0.393,1839,0.332,0.005,221.9,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/27/20,7198,7,8,328,0,0.286,1299.11,1.263,1.444,59.198,0,0.052,0.83,,,,,,,,,1556,251567,45.403,0.281,1954,0.353,0.004,244.2,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/28/20,7198,0,7.857,328,0,0.286,1299.11,0,1.418,59.198,0,0.052,0.84,,,,,,,,,965,252532,45.577,0.174,1994,0.36,0.004,253.8,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/29/20,7209,11,9.286,328,0,0.143,1301.095,1.985,1.676,59.198,0,0.026,0.86,0,0,23,4.151,,,,,1696,254228,45.884,0.306,2007,0.362,0.005,216.1,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,6/30/20,7214,5,8.429,328,0,0.143,1301.997,0.902,1.521,59.198,0,0.026,0.87,,,,,,,,,2834,257062,46.395,0.511,2036,0.367,0.004,241.5,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/1/20,7236,22,9.857,328,0,0.143,1305.968,3.971,1.779,59.198,0,0.026,0.88,0,0,24,4.332,,,,,2776,259838,46.896,0.501,2099,0.379,0.005,212.9,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/2/20,7241,5,9.857,328,0,0.143,1306.87,0.902,1.779,59.198,0,0.026,0.87,,,,,,,,,3769,263607,47.576,0.68,2253,0.407,0.004,228.6,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/3/20,7242,1,7.286,329,1,0.143,1307.051,0.18,1.315,59.379,0.18,0.026,0.87,0,0,20,3.61,,,,,3240,266847,48.161,0.585,2405,0.434,0.003,330.1,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/4/20,7248,6,7.143,329,0,0.143,1308.134,1.083,1.289,59.379,0,0.026,0.88,,,,,,,,,2645,269492,48.638,0.477,2561,0.462,0.003,358.5,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/5/20,7253,5,7.857,329,0,0.143,1309.036,0.902,1.418,59.379,0,0.026,0.89,,,,,,,,,1314,270806,48.876,0.237,2611,0.471,0.003,332.3,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/6/20,7257,4,6.857,329,0,0.143,1309.758,0.722,1.238,59.379,0,0.026,0.91,1,0.18,19,3.429,,,,,2239,273045,49.28,0.404,2688,0.485,0.003,392,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/7/20,7262,5,6.857,329,0,0.143,1310.66,0.902,1.238,59.379,0,0.026,0.92,,,,,,,,,4548,277593,50.101,0.821,2933,0.529,0.002,427.7,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/8/20,7265,3,4.143,329,0,0.143,1311.202,0.541,0.748,59.379,0,0.026,0.94,2,0.361,19,3.429,,,,,4400,281993,50.895,0.794,3165,0.571,0.001,763.9,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/9/20,7273,8,4.571,329,0,0.143,1312.646,1.444,0.825,59.379,0,0.026,0.97,,,,,,,,,4876,286869,51.775,0.88,3323,0.6,0.001,727,tests performed,,,,,,,,,,40.74,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/10/20,7279,6,5.286,329,0,0,1313.729,1.083,0.954,59.379,0,0,1,0,0,6,1.083,,,,,4389,291258,52.567,0.792,3487,0.629,0.002,659.7,tests performed,,,,,,,,,,40.74,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/11/20,7291,12,6.143,329,0,0,1315.894,2.166,1.109,59.379,0,0,1.03,,,,,,,,,3296,294554,53.162,0.595,3580,0.646,0.002,582.8,tests performed,,,,,,,,,,40.74,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/12/20,7294,3,5.857,329,0,0,1316.436,0.541,1.057,59.379,0,0,1.05,,,,,,,,,2332,296886,53.583,0.421,3726,0.672,0.002,636.2,tests performed,,,,,,,,,,40.74,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/13/20,7295,1,5.429,329,0,0,1316.616,0.18,0.98,59.379,0,0,1.08,1,0.18,8,1.444,,,,,3102,299988,54.142,0.56,3849,0.695,0.001,709,tests performed,,,,,,,,,,40.74,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/14/20,7301,6,5.571,329,0,0,1317.699,1.083,1.006,59.379,0,0,1.11,,,,,,,,,5351,305339,55.108,0.966,3964,0.715,0.001,711.5,tests performed,,,,,,,,,,40.74,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/15/20,7296,-5,4.429,328,-1,-0.143,1316.797,-0.902,0.799,59.198,-0.18,-0.026,1.15,0,0,7,1.263,,,,,5431,310770,56.088,0.98,4111,0.742,0.001,928.2,tests performed,,,,,,,,,,40.74,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/16/20,7293,-3,2.857,328,0,-0.143,1316.255,-0.541,0.516,59.198,0,-0.026,1.19,,,,,,,,,4972,315742,56.986,0.897,4125,0.744,0.001,1443.8,tests performed,,,,,,,,,,40.74,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
